timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-07-04,0.00001984,0.00099210,0.00001984,0.00020654,3800529430.00000000,1562284799999,878994.06675645,44953,1802161823.00000000,421249.51631620,0
2019-07-05,0.00020506,0.00021446,0.00017365,0.00017550,655091154.00000000,1562371199999,124864.18292475,14104,251258871.00000000,48363.04288511,0
2019-07-06,0.00017597,0.00018410,0.00015587,0.00018405,738942167.00000000,1562457599999,125662.52291565,15202,367080457.00000000,62627.51789965,0
2019-07-07,0.00018400,0.00020100,0.00017130,0.00018906,733094462.00000000,1562543999999,137932.50188129,14533,361066030.00000000,67940.47172430,0
2019-07-08,0.00019078,0.00019081,0.00015448,0.00015623,711555672.00000000,1562630399999,120002.09693377,12831,266290817.00000000,45191.87764594,0
2019-07-09,0.00015622,0.00016598,0.00014052,0.00015122,558671958.00000000,1562716799999,85110.16646346,9069,247867776.00000000,38078.44908785,0
2019-07-10,0.00015100,0.00015336,0.00013888,0.00015004,353079529.00000000,1562803199999,51837.51691521,5987,173522989.00000000,25655.89773519,0
2019-07-11,0.00015009,0.00015120,0.00011700,0.00012356,387496881.00000000,1562889599999,50484.44112719,5436,122253910.00000000,16019.56223235,0
2019-07-12,0.00012321,0.00018800,0.00010550,0.00016850,1171301353.00000000,1562975999999,178651.07265846,17748,610276300.00000000,93091.93837784,0
2019-07-13,0.00016897,0.00022299,0.00015846,0.00020112,1217834590.00000000,1563062399999,237644.69693502,27786,640431229.00000000,124839.45906049,0
2019-07-14,0.00020199,0.00023921,0.00018100,0.00018699,863139299.00000000,1563148799999,180828.72620434,21052,386293303.00000000,82174.21035383,0
2019-07-15,0.00018699,0.00019650,0.00015800,0.00015800,495478687.00000000,1563235199999,89231.02450313,13251,195202021.00000000,35227.36448325,0
2019-07-16,0.00015800,0.00017820,0.00013889,0.00014601,570866862.00000000,1563321599999,91463.54281566,13728,242439089.00000000,39234.33956224,0
2019-07-17,0.00014525,0.00018000,0.00014515,0.00016901,521100703.00000000,1563407999999,84381.64113644,12620,251907580.00000000,40771.40691650,0
2019-07-18,0.00016948,0.00017668,0.00014682,0.00015601,428638126.00000000,1563494399999,69430.84758956,9340,188429738.00000000,30679.60655646,0
2019-07-19,0.00015729,0.00015990,0.00014469,0.00014815,279311947.00000000,1563580799999,42323.96724215,5948,125160892.00000000,19035.95401976,0
2019-07-20,0.00014850,0.00015253,0.00014314,0.00014465,145460532.00000000,1563667199999,21397.95353484,3621,67637476.00000000,9961.44324643,0
2019-07-21,0.00014463,0.00014916,0.00013600,0.00013899,127576822.00000000,1563753599999,18304.00870179,3000,51710490.00000000,7464.86428288,0
2019-07-22,0.00013870,0.00014010,0.00012100,0.00012525,219883690.00000000,1563839999999,28411.41034225,4156,92195938.00000000,11858.11654064,0
2019-07-23,0.00012430,0.00012875,0.00011880,0.00012073,242330383.00000000,1563926399999,29889.12604777,3935,121430622.00000000,15014.88367827,0
2019-07-24,0.00012083,0.00013798,0.00012083,0.00012631,210906945.00000000,1564012799999,27412.22787281,3150,89364810.00000000,11610.51723700,0
2019-07-25,0.00012681,0.00013797,0.00012331,0.00012465,140944682.00000000,1564099199999,18304.06114303,2331,70140364.00000000,9169.47837741,0
2019-07-26,0.00012500,0.00013327,0.00012500,0.00012562,74619682.00000000,1564185599999,9581.09339264,1391,38097471.00000000,4902.29989973,0
2019-07-27,0.00012577,0.00013100,0.00012045,0.00012045,108860331.00000000,1564271999999,13499.60825655,1580,43779068.00000000,5419.53671390,0
2019-07-28,0.00012125,0.00012431,0.00011323,0.00011335,101683528.00000000,1564358399999,12053.58516523,1429,32209067.00000000,3797.59726180,0
2019-07-29,0.00011430,0.00011999,0.00011366,0.00011465,150951148.00000000,1564444799999,17587.99351417,1644,70192941.00000000,8197.92875458,0
2019-07-30,0.00011457,0.00012178,0.00011457,0.00011750,172226827.00000000,1564531199999,20164.32662470,2053,60543921.00000000,7117.10192527,0
2019-07-31,0.00011750,0.00012416,0.00011401,0.00011419,117959982.00000000,1564617599999,14017.96020132,1883,53262969.00000000,6331.64873262,0
2019-08-01,0.00011419,0.00011476,0.00009500,0.00009737,208897610.00000000,1564703999999,21716.59337607,3018,88699630.00000000,9098.64368654,0
2019-08-02,0.00009706,0.00010420,0.00009649,0.00009958,101827397.00000000,1564790399999,10211.54548296,1691,39355173.00000000,3959.01730587,0
2019-08-03,0.00010000,0.00010469,0.00009820,0.00010167,65677380.00000000,1564876799999,6654.68364310,1010,41340574.00000000,4196.33624973,0
2019-08-04,0.00010244,0.00010468,0.00010000,0.00010000,52676992.00000000,1564963199999,5359.49081062,882,14760707.00000000,1511.97397047,0
2019-08-05,0.00010007,0.00010638,0.00009166,0.00009799,125852597.00000000,1565049599999,12179.38949259,1910,54019071.00000000,5226.35440784,0
2019-08-06,0.00009859,0.00012785,0.00009178,0.00010868,355064023.00000000,1565135999999,40149.81584512,4633,169703893.00000000,19302.10688047,0
2019-08-07,0.00010889,0.00012750,0.00009200,0.00009277,267129970.00000000,1565222399999,29439.70207881,3892,122151379.00000000,13637.99268528,0
2019-08-08,0.00009273,0.00009666,0.00008501,0.00008599,129847331.00000000,1565308799999,11579.12549208,2026,48544038.00000000,4347.17060639,0
2019-08-09,0.00008591,0.00008670,0.00007540,0.00007654,93648961.00000000,1565395199999,7870.46506541,1000,21128306.00000000,1772.60963190,0
2019-08-10,0.00007653,0.00008498,0.00007458,0.00008100,67972267.00000000,1565481599999,5325.68742530,924,25972267.00000000,2040.64573716,0
2019-08-11,0.00008175,0.00008656,0.00007546,0.00007697,58434465.00000000,1565567999999,4769.26908628,897,24515720.00000000,2008.20250193,0
2019-08-12,0.00007629,0.00008319,0.00007567,0.00008284,68191351.00000000,1565654399999,5360.32406986,840,30554757.00000000,2398.25589685,0
2019-08-13,0.00008286,0.00009107,0.00007900,0.00008987,101009975.00000000,1565740799999,8524.14481143,1286,42568532.00000000,3585.47424217,0
2019-08-14,0.00008970,0.00009100,0.00008402,0.00008698,90499818.00000000,1565827199999,7847.01938265,1295,44254807.00000000,3839.42036980,0
2019-08-15,0.00008614,0.00009107,0.00008000,0.00008443,40543601.00000000,1565913599999,3436.93343231,863,17689029.00000000,1522.22799239,0
2019-08-16,0.00008363,0.00008652,0.00008225,0.00008402,30423753.00000000,1565999999999,2582.27658252,985,18230197.00000000,1549.68225612,0
2019-08-17,0.00008412,0.00008989,0.00008260,0.00008384,24562910.00000000,1566086399999,2059.45091685,649,10997116.00000000,927.38991271,0
2019-08-18,0.00008342,0.00010898,0.00008258,0.00010351,80347608.00000000,1566172799999,7755.12713989,1860,40745715.00000000,3937.45346081,0
2019-08-19,0.00010352,0.00011363,0.00009466,0.00009974,152027207.00000000,1566259199999,15577.22054352,2925,66452245.00000000,6835.15761226,0
2019-08-20,0.00009936,0.00012798,0.00009646,0.00012309,217862002.00000000,1566345599999,24561.39504823,3629,132307556.00000000,14921.20763240,0
